fecha,plato,porciones_vendidas,hora_servicio,dia_semana,es_fin_semana,condicion_climatica,evento_local,tipo_promocion,mes,trimestre
2024-08-23,Chicharrón de Cerdo,29,21,Viernes,1,Soleado,Ninguno,Ninguna,8,3
2024-08-24,Chicharrón de Cerdo,24,21,Sábado,1,Soleado,Ninguno,Ninguna,8,3
2024-08-25,Chicharrón de Cerdo,26,19,Domingo,1,Soleado,Ninguno,Ninguna,8,3
2024-08-26,Chicharrón de Cerdo,16,17,Lunes,0,Nublado,Ninguno,Ninguna,8,3
2024-08-27,Chicharrón de Cerdo,20,18,Martes,0,Nublado,Ninguno,Ninguna,8,3
2024-08-28,Chicharrón de Cerdo,25,21,Miércoles,0,Soleado,Ninguno,Menu del Dia,8,3
2024-08-29,Chicharrón de Cerdo,23,18,Jueves,0,Soleado,Feriado,Ninguna,8,3
2024-08-30,Chicharrón de Cerdo,22,18,Viernes,1,Nublado,Ninguno,Ninguna,8,3
2024-08-31,Chicharrón de Cerdo,32,20,Sábado,1,Soleado,Feriado,Ninguna,8,3
2024-09-01,Chicharrón de Cerdo,30,15,Domingo,1,Soleado,Feriado,Ninguna,9,3
2024-09-02,Chicharrón de Cerdo,23,22,Lunes,0,Nublado,Ninguno,Descuento,9,3
2024-09-03,Chicharrón de Cerdo,19,20,Martes,0,Soleado,Ninguno,Ninguna,9,3
2024-09-04,Chicharrón de Cerdo,20,18,Miércoles,0,Soleado,Ninguno,Ninguna,9,3
2024-09-05,Chicharrón de Cerdo,19,19,Jueves,0,Soleado,Ninguno,Ninguna,9,3
2024-09-06,Chicharrón de Cerdo,25,15,Viernes,1,Nublado,Ninguno,Ninguna,9,3
2024-09-07,Chicharrón de Cerdo,32,20,Sábado,1,Soleado,Ninguno,Descuento,9,3
2024-09-08,Chicharrón de Cerdo,29,20,Domingo,1,Soleado,Festival,Ninguna,9,3
2024-09-09,Chicharrón de Cerdo,22,21,Lunes,0,Soleado,Ninguno,Ninguna,9,3
2024-09-10,Chicharrón de Cerdo,20,20,Martes,0,Lluvioso,Ninguno,Ninguna,9,3
2024-09-11,Chicharrón de Cerdo,20,19,Miércoles,0,Soleado,Ninguno,Ninguna,9,3
2024-09-12,Chicharrón de Cerdo,20,15,Jueves,0,Soleado,Ninguno,Ninguna,9,3
2024-09-13,Chicharrón de Cerdo,32,19,Viernes,1,Soleado,Festival,Ninguna,9,3
2024-09-14,Chicharrón de Cerdo,26,20,Sábado,1,Nublado,Ninguno,Ninguna,9,3
2024-09-15,Chicharrón de Cerdo,29,19,Domingo,1,Soleado,Ninguno,Ninguna,9,3
2024-09-16,Chicharrón de Cerdo,22,20,Lunes,0,Soleado,Feriado,Ninguna,9,3
2024-09-17,Chicharrón de Cerdo,18,17,Martes,0,Nublado,Ninguno,Ninguna,9,3
2024-09-18,Chicharrón de Cerdo,23,18,Miércoles,0,Lluvioso,Ninguno,Ninguna,9,3
2024-09-19,Chicharrón de Cerdo,22,19,Jueves,0,Nublado,Ninguno,Ninguna,9,3
2024-09-20,Chicharrón de Cerdo,26,18,Viernes,1,Soleado,Ninguno,Ninguna,9,3
2024-09-21,Chicharrón de Cerdo,27,16,Sábado,1,Soleado,Ninguno,Ninguna,9,3
2024-09-22,Chicharrón de Cerdo,28,20,Domingo,1,Lluvioso,Ninguno,Ninguna,9,3
2024-09-23,Chicharrón de Cerdo,19,16,Lunes,0,Nublado,Ninguno,Ninguna,9,3
2024-09-24,Chicharrón de Cerdo,20,21,Martes,0,Nublado,Ninguno,Ninguna,9,3
2024-09-25,Chicharrón de Cerdo,18,18,Miércoles,0,Nublado,Ninguno,Ninguna,9,3
2024-09-26,Chicharrón de Cerdo,19,20,Jueves,0,Soleado,Ninguno,Ninguna,9,3
2024-09-27,Chicharrón de Cerdo,26,20,Viernes,1,Soleado,Ninguno,Ninguna,9,3
2024-09-28,Chicharrón de Cerdo,26,15,Sábado,1,Soleado,Ninguno,Ninguna,9,3
2024-09-29,Chicharrón de Cerdo,28,22,Domingo,1,Soleado,Ninguno,Ninguna,9,3
2024-09-30,Chicharrón de Cerdo,20,22,Lunes,0,Soleado,Ninguno,Ninguna,9,3
2024-10-01,Chicharrón de Cerdo,20,19,Martes,0,Lluvioso,Ninguno,Ninguna,10,4
2024-10-02,Chicharrón de Cerdo,20,19,Miércoles,0,Soleado,Ninguno,Ninguna,10,4
2024-10-03,Chicharrón de Cerdo,20,17,Jueves,0,Soleado,Ninguno,Ninguna,10,4
2024-10-04,Chicharrón de Cerdo,24,20,Viernes,1,Soleado,Ninguno,Ninguna,10,4
2024-10-05,Chicharrón de Cerdo,30,21,Sábado,1,Soleado,Ninguno,Menu del Dia,10,4
2024-10-06,Chicharrón de Cerdo,27,19,Domingo,1,Soleado,Ninguno,Ninguna,10,4
2024-10-07,Chicharrón de Cerdo,23,18,Lunes,0,Lluvioso,Feriado,Ninguna,10,4
2024-10-08,Chicharrón de Cerdo,20,0,Martes,0,Lluvioso,Ninguno,Ninguna,10,4
2024-10-09,Chicharrón de Cerdo,20,19,Miércoles,0,Soleado,Ninguno,Ninguna,10,4
2024-10-10,Chicharrón de Cerdo,24,19,Jueves,0,Soleado,Ninguno,Descuento,10,4
2024-10-11,Chicharrón de Cerdo,25,19,Viernes,1,Soleado,Ninguno,Ninguna,10,4
2024-10-12,Chicharrón de Cerdo,25,21,Sábado,1,Nublado,Ninguno,Ninguna,10,4
2024-10-13,Chicharrón de Cerdo,25,20,Domingo,1,Soleado,Ninguno,Ninguna,10,4
2024-10-14,Chicharrón de Cerdo,22,21,Lunes,0,Soleado,Ninguno,Ninguna,10,4
2024-10-15,Chicharrón de Cerdo,17,19,Martes,0,Lluvioso,Ninguno,Ninguna,10,4
2024-10-16,Chicharrón de Cerdo,20,22,Miércoles,0,Nublado,Ninguno,Ninguna,10,4
2024-10-17,Chicharrón de Cerdo,19,17,Jueves,0,Nublado,Ninguno,Ninguna,10,4
2024-10-18,Chicharrón de Cerdo,26,21,Viernes,1,Soleado,Ninguno,Ninguna,10,4
2024-10-19,Chicharrón de Cerdo,34,18,Sábado,1,Nublado,Feriado,Ninguna,10,4
2024-10-20,Chicharrón de Cerdo,27,19,Domingo,1,Nublado,Ninguno,Ninguna,10,4
2024-10-21,Chicharrón de Cerdo,25,20,Lunes,0,Soleado,Ninguno,Descuento,10,4
2024-10-22,Chicharrón de Cerdo,18,19,Martes,0,Soleado,Ninguno,Ninguna,10,4
2024-10-23,Chicharrón de Cerdo,20,19,Miércoles,0,Soleado,Ninguno,Ninguna,10,4
2024-10-24,Chicharrón de Cerdo,18,17,Jueves,0,Soleado,Ninguno,Ninguna,10,4
2024-10-25,Chicharrón de Cerdo,24,20,Viernes,1,Soleado,Ninguno,Ninguna,10,4
2024-10-26,Chicharrón de Cerdo,30,21,Sábado,1,Lluvioso,Ninguno,2x1,10,4
2024-10-27,Chicharrón de Cerdo,28,19,Domingo,1,Soleado,Ninguno,Ninguna,10,4
2024-10-28,Chicharrón de Cerdo,20,15,Lunes,0,Soleado,Ninguno,Ninguna,10,4
2024-10-29,Chicharrón de Cerdo,20,18,Martes,0,Soleado,Ninguno,Ninguna,10,4
2024-10-30,Chicharrón de Cerdo,22,21,Miércoles,0,Soleado,Ninguno,Descuento,10,4
2024-10-31,Chicharrón de Cerdo,21,18,Jueves,0,Soleado,Ninguno,Ninguna,10,4
2024-11-01,Chicharrón de Cerdo,20,20,Viernes,1,Nublado,Ninguno,Ninguna,11,4
2024-11-02,Chicharrón de Cerdo,22,20,Sábado,1,Nublado,Ninguno,Ninguna,11,4
2024-11-03,Chicharrón de Cerdo,19,19,Domingo,1,Soleado,Ninguno,Ninguna,11,4
2024-11-04,Chicharrón de Cerdo,15,19,Lunes,0,Soleado,Ninguno,Ninguna,11,4
2024-11-05,Chicharrón de Cerdo,12,17,Martes,0,Nublado,Ninguno,Ninguna,11,4
2024-11-06,Chicharrón de Cerdo,13,19,Miércoles,0,Lluvioso,Ninguno,Ninguna,11,4
2024-11-07,Chicharrón de Cerdo,14,19,Jueves,0,Soleado,Ninguno,Ninguna,11,4
2024-11-08,Chicharrón de Cerdo,23,18,Viernes,1,Soleado,Ninguno,Ninguna,11,4
2024-11-09,Chicharrón de Cerdo,21,15,Sábado,1,Soleado,Ninguno,Ninguna,11,4
2024-11-10,Chicharrón de Cerdo,17,19,Domingo,1,Soleado,Ninguno,Ninguna,11,4
2024-11-11,Chicharrón de Cerdo,13,18,Lunes,0,Lluvioso,Ninguno,Ninguna,11,4
2024-11-12,Chicharrón de Cerdo,14,22,Martes,0,Soleado,Ninguno,Ninguna,11,4
2024-11-13,Chicharrón de Cerdo,11,19,Miércoles,0,Soleado,Ninguno,Ninguna,11,4
2024-11-14,Chicharrón de Cerdo,15,18,Jueves,0,Soleado,Ninguno,Ninguna,11,4
2024-11-15,Chicharrón de Cerdo,22,22,Viernes,1,Lluvioso,Ninguno,Ninguna,11,4
2024-11-16,Chicharrón de Cerdo,22,16,Sábado,1,Nublado,Ninguno,Ninguna,11,4
2024-11-17,Chicharrón de Cerdo,19,21,Domingo,1,Soleado,Ninguno,Ninguna,11,4
2024-11-18,Chicharrón de Cerdo,15,19,Lunes,0,Lluvioso,Ninguno,Ninguna,11,4
2024-11-19,Chicharrón de Cerdo,14,22,Martes,0,Nublado,Ninguno,Ninguna,11,4
2024-11-20,Chicharrón de Cerdo,15,19,Miércoles,0,Lluvioso,Ninguno,Ninguna,11,4
2024-11-21,Chicharrón de Cerdo,18,19,Jueves,0,Nublado,Ninguno,Menu del Dia,11,4
2024-11-22,Chicharrón de Cerdo,22,19,Viernes,1,Soleado,Ninguno,Ninguna,11,4
2024-11-23,Chicharrón de Cerdo,23,19,Sábado,1,Soleado,Ninguno,Ninguna,11,4
2024-11-24,Chicharrón de Cerdo,17,18,Domingo,1,Soleado,Ninguno,Ninguna,11,4
2024-11-25,Chicharrón de Cerdo,17,19,Lunes,0,Soleado,Ninguno,Menu del Dia,11,4
2024-11-26,Chicharrón de Cerdo,15,19,Martes,0,Nublado,Ninguno,Ninguna,11,4
2024-11-27,Chicharrón de Cerdo,13,20,Miércoles,0,Nublado,Ninguno,Ninguna,11,4
2024-11-28,Chicharrón de Cerdo,14,19,Jueves,0,Nublado,Ninguno,Ninguna,11,4
2024-11-29,Chicharrón de Cerdo,21,18,Viernes,1,Soleado,Ninguno,Ninguna,11,4
2024-11-30,Chicharrón de Cerdo,20,17,Sábado,1,Soleado,Ninguno,Ninguna,11,4
2024-12-01,Chicharrón de Cerdo,20,20,Domingo,1,Nublado,Ninguno,Ninguna,12,4
2024-12-02,Chicharrón de Cerdo,13,17,Lunes,0,Nublado,Ninguno,Ninguna,12,4
2024-12-03,Chicharrón de Cerdo,15,19,Martes,0,Soleado,Ninguno,Ninguna,12,4
2024-12-04,Chicharrón de Cerdo,16,15,Miércoles,0,Nublado,Ninguno,Ninguna,12,4
2024-12-05,Chicharrón de Cerdo,12,18,Jueves,0,Soleado,Ninguno,Ninguna,12,4
2024-12-06,Chicharrón de Cerdo,20,19,Viernes,1,Nublado,Ninguno,Ninguna,12,4
2024-12-07,Chicharrón de Cerdo,20,18,Sábado,1,Nublado,Ninguno,Ninguna,12,4
2024-12-08,Chicharrón de Cerdo,21,20,Domingo,1,Lluvioso,Ninguno,Ninguna,12,4
2024-12-09,Chicharrón de Cerdo,15,20,Lunes,0,Nublado,Ninguno,Ninguna,12,4
2024-12-10,Chicharrón de Cerdo,14,19,Martes,0,Soleado,Ninguno,Ninguna,12,4
2024-12-11,Chicharrón de Cerdo,16,19,Miércoles,0,Lluvioso,Ninguno,Ninguna,12,4
2024-12-12,Chicharrón de Cerdo,17,16,Jueves,0,Soleado,Ninguno,Ninguna,12,4
2024-12-13,Chicharrón de Cerdo,26,20,Viernes,1,Soleado,Ninguno,2x1,12,4
2024-12-14,Chicharrón de Cerdo,26,20,Sábado,1,Soleado,Festival,Ninguna,12,4
2024-12-15,Chicharrón de Cerdo,21,18,Domingo,1,Soleado,Ninguno,Ninguna,12,4
2024-12-16,Chicharrón de Cerdo,15,20,Lunes,0,Soleado,Ninguno,Ninguna,12,4
2024-12-17,Chicharrón de Cerdo,20,15,Martes,0,Lluvioso,Ninguno,Descuento,12,4
2024-12-18,Chicharrón de Cerdo,12,20,Miércoles,0,Soleado,Ninguno,Ninguna,12,4
2024-12-19,Chicharrón de Cerdo,14,0,Jueves,0,Nublado,Ninguno,Ninguna,12,4
2024-12-20,Chicharrón de Cerdo,19,15,Viernes,1,Lluvioso,Ninguno,Ninguna,12,4
2024-12-21,Chicharrón de Cerdo,19,22,Sábado,1,Soleado,Ninguno,Ninguna,12,4
2024-12-22,Chicharrón de Cerdo,20,0,Domingo,1,Soleado,Ninguno,Ninguna,12,4
2024-12-23,Chicharrón de Cerdo,14,20,Lunes,0,Nublado,Ninguno,Ninguna,12,4
2024-12-24,Chicharrón de Cerdo,19,20,Martes,0,Nublado,Ninguno,Menu del Dia,12,4
2024-12-25,Chicharrón de Cerdo,22,22,Miércoles,0,Lluvioso,Feriado,Ninguna,12,4
2024-12-26,Chicharrón de Cerdo,14,19,Jueves,0,Nublado,Ninguno,Ninguna,12,4
2024-12-27,Chicharrón de Cerdo,19,20,Viernes,1,Soleado,Ninguno,Ninguna,12,4
2024-12-28,Chicharrón de Cerdo,25,19,Sábado,1,Nublado,Ninguno,2x1,12,4
2024-12-29,Chicharrón de Cerdo,20,16,Domingo,1,Soleado,Ninguno,Ninguna,12,4
2024-12-30,Chicharrón de Cerdo,11,19,Lunes,0,Soleado,Ninguno,Ninguna,12,4
